unique_id,record_id,fiscal_year,agency,sub_agency,program,sub_program,sub_program_2,sub_program_3,budget_source,budget_stage,granularity,amount_millions,funding_type,program_status,is_non_add,notes,source_id,source_page,date_entered,entered_by,verified,crosswalk_note,,
CDC-002260,2261,2026,HHS,CDC,"HIV/AIDS, Viral Hepatitis, STI and TB Prevention",Viral Hepatitis,,,Operational Plan,Enacted,sub_program_level,46,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002261,2262,2026,HHS,CDC,"HIV/AIDS, Viral Hepatitis, STI and TB Prevention",Sexually Transmitted Infections (STIs),,,Operational Plan,Enacted,sub_program_level,164.31,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002262,2263,2026,HHS,CDC,"HIV/AIDS, Viral Hepatitis, STI and TB Prevention",Tuberculosis,,,Operational Plan,Enacted,sub_program_level,137.034,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002263,2264,2026,HHS,CDC,"HIV/AIDS, Viral Hepatitis, STI and TB Prevention",Infectious Diseases and the Opioid Epidemic,,,Operational Plan,Enacted,sub_program_level,23,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002264,2265,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,,,,Operational Plan,Enacted,program_level,729.272,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002265,2266,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,,,,Operational Plan,Enacted,program_level,52,PPHF,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002266,2267,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,,,,Operational Plan,Enacted,program_level,781.272,Total,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002267,2268,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Antibiotic Resistance Initiative,,,Operational Plan,Enacted,sub_program_level,197,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002268,2269,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Vector-borne Diseases,,,Operational Plan,Enacted,sub_program_level,64.603,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002269,2270,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Lyme Disease and Related Tick-Borne Illnesses,,,Operational Plan,Enacted,sub_program_level,27,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002270,2271,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Prion Disease,,,Operational Plan,Enacted,sub_program_level,9,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002271,2272,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Chronic Fatigue Syndrome,,,Operational Plan,Enacted,sub_program_level,5.4,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002272,2273,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Emerging Infectious Diseases,,,Operational Plan,Enacted,sub_program_level,223.997,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002273,2274,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Emerging Infectious Diseases,Mycotic Diseases,,Operational Plan,Enacted,sub_program_2_level,24,Discretionary,Active,Non-add,,S026,1,2026-04-03,YG,No,,,
CDC-002274,2275,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Emerging Infectious Diseases,Integration of Sepsis Data,,Operational Plan,Enacted,sub_program_2_level,5,Discretionary,Active,Non-add,,S026,1,2026-04-03,YG,No,,,
CDC-002275,2276,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Harmful Algal Blooms,,,Operational Plan,Enacted,sub_program_level,3.5,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002276,2277,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Food Safety,,,Operational Plan,Enacted,sub_program_level,74,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002277,2278,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,National Healthcare Safety Network,,,Operational Plan,Enacted,sub_program_level,24,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002278,2279,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Quarantine,,,Operational Plan,Enacted,sub_program_level,57.772,Discretionary,Active,No,"FY2026 enacted level includes up to $1,000K for Federal Isolation and Quarantine activities (footnote 1).",S026,1,2026-04-03,YG,No,,,
CDC-002279,2280,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Quarantine,Federal Isolation and Quarantine,,Operational Plan,Enacted,sub_program_2_level,1,Discretionary,Active,Non-add,,S026,1,2026-04-03,YG,No,,,
CDC-002280,2281,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Advanced Molecular Detection (AMD),,,Operational Plan,Enacted,sub_program_level,43,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002281,2282,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Epidemiology and Lab Capacity Program (PPHF),,,Operational Plan,Enacted,sub_program_level,40,PPHF,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002282,2283,2026,HHS,CDC,Emerging and Zoonotic Infectious Diseases,Healthcare-Associated Infections (PPHF),,,Operational Plan,Enacted,sub_program_level,12,PPHF,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002283,2284,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,,,,Operational Plan,Enacted,program_level,983.83,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002284,2285,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,,,,Operational Plan,Enacted,program_level,448.985,PPHF,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002285,2286,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,,,,Operational Plan,Enacted,program_level,1432.815,Total,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002286,2287,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Tobacco,,,Operational Plan,Enacted,sub_program_level,246.5,Total,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002287,2288,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Tobacco,Tobacco - BA,,Operational Plan,Enacted,sub_program_2_level,46.5,Discretionary,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002288,2289,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Tobacco,Tobacco (PPHF),,Operational Plan,Enacted,sub_program_2_level,200,PPHF,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002289,2290,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,"Nutrition, Physical Activity and Obesity",,,Operational Plan,Enacted,sub_program_level,54.32,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002290,2291,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,"Nutrition, Physical Activity and Obesity",High Obesity Rate Counties,,Operational Plan,Enacted,sub_program_2_level,16.5,Discretionary,Active,Non-add,,S026,1,2026-04-03,YG,No,,,
CDC-002291,2292,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,"Nutrition, Physical Activity and Obesity",Farm to School,,Operational Plan,Enacted,sub_program_2_level,0,Discretionary,Proposed Elimination,Non-add,Reduced to $0 in FY2026 OP.,S026,1,2026-04-03,YG,No,,,
CDC-002292,2293,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,School Health,,,Operational Plan,Enacted,sub_program_level,19.4,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002293,2294,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,School Health,Food Allergies,,Operational Plan,Enacted,sub_program_2_level,0,Discretionary,Proposed Elimination,Non-add,Reduced to $0 in FY2026 OP.,S026,1,2026-04-03,YG,No,,,
CDC-002294,2295,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Health Promotion,,,Operational Plan,Enacted,sub_program_level,63.1,Discretionary,Active,No,,S026,1,2026-04-03,YG,No,,,
CDC-002295,2296,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Health Promotion,Vision and Eye Health,,Operational Plan,Enacted,sub_program_2_level,4.5,Discretionary,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002296,2297,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Health Promotion,Alzheimer's Disease,,Operational Plan,Enacted,sub_program_2_level,41.5,Discretionary,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002297,2298,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Health Promotion,Inflammatory Bowel Disease,,Operational Plan,Enacted,sub_program_2_level,3,Discretionary,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002298,2299,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Health Promotion,Interstitial Cystitis,,Operational Plan,Enacted,sub_program_2_level,2.1,Discretionary,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002299,2300,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Health Promotion,Excessive Alcohol Use,,Operational Plan,Enacted,sub_program_2_level,3,Discretionary,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002300,2301,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Health Promotion,Chronic Kidney Disease,,Operational Plan,Enacted,sub_program_2_level,4.5,Discretionary,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002301,2302,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Health Promotion,Chronic Disease Education and Awareness,,Operational Plan,Enacted,sub_program_2_level,4.5,Discretionary,Active,Subcomponent,,S026,1,2026-04-03,YG,No,,,
CDC-002302,2303,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Prevention Research Centers,,,Operational Plan,Enacted,sub_program_level,28.961,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002303,2304,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Heart Disease and Stroke,,,Operational Plan,Enacted,sub_program_level,156.105,Total,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002304,2305,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Heart Disease and Stroke,Heart Disease and Stroke - BA,,Operational Plan,Enacted,sub_program_2_level,45,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002305,2306,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Heart Disease and Stroke,Heart Disease and Stroke (PPHF),,Operational Plan,Enacted,sub_program_2_level,111.105,PPHF,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002306,2307,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Diabetes,,,Operational Plan,Enacted,sub_program_level,163.13,Total,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002307,2308,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Diabetes,Diabetes - BA,,Operational Plan,Enacted,sub_program_2_level,45,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002308,2309,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Diabetes,Diabetes (PPHF),,Operational Plan,Enacted,sub_program_2_level,118.13,PPHF,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002309,2310,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,National Diabetes Prevention Program,,,Operational Plan,Enacted,sub_program_level,37.3,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002310,2311,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,,,Operational Plan,Enacted,sub_program_level,413.049,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002311,2312,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Breast and Cervical Cancer,,Operational Plan,Enacted,sub_program_2_level,236.5,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002312,2313,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Breast and Cervical Cancer,WISEWOMAN,Operational Plan,Enacted,sub_program_3_level,34.62,Discretionary,Active,Non-add,,S026,2,2026-04-03,YG,No,,,
CDC-002313,2314,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Breast Cancer Awareness for Young Women,,Operational Plan,Enacted,sub_program_2_level,6.96,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002314,2315,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Cancer Registries,,Operational Plan,Enacted,sub_program_2_level,53.44,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002315,2316,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Colorectal Cancer,,Operational Plan,Enacted,sub_program_2_level,44.294,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002316,2317,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Comprehensive Cancer,,Operational Plan,Enacted,sub_program_2_level,22.425,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002317,2318,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Johanna's Law,,Operational Plan,Enacted,sub_program_2_level,12,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002318,2319,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Ovarian Cancer,,Operational Plan,Enacted,sub_program_2_level,15.5,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002319,2320,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Prostate Cancer,,Operational Plan,Enacted,sub_program_2_level,16.205,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002320,2321,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Skin Cancer,,Operational Plan,Enacted,sub_program_2_level,5,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002321,2322,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Cancer Prevention and Control,Cancer Survivorship Resource Center,,Operational Plan,Enacted,sub_program_2_level,0.725,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
CDC-002322,2323,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Oral Health,,,Operational Plan,Enacted,sub_program_level,21.25,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002323,2324,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Safe Motherhood/Infant Health,,,Operational Plan,Enacted,sub_program_level,113.5,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002324,2325,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Arthritis,,,Operational Plan,Enacted,sub_program_level,2,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002325,2326,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Epilepsy,,,Operational Plan,Enacted,sub_program_level,11.5,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002326,2327,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,National Lupus Patient Registry,,,Operational Plan,Enacted,sub_program_level,14,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002327,2328,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Racial and Ethnic Approach to Community Health,,,Operational Plan,Enacted,sub_program_level,68.95,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002328,2329,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Racial and Ethnic Approach to Community Health,Good Health and Wellness in Indian Country,,Operational Plan,Enacted,sub_program_2_level,27,Discretionary,Active,Non-add,,S026,2,2026-04-03,YG,No,,,
CDC-002329,2330,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Social Determinants of Health,,,Operational Plan,Enacted,sub_program_level,0,Discretionary,Proposed Elimination,No,Reduced to $0 in FY2026 OP.,S026,2,2026-04-03,YG,No,,,
CDC-002330,2331,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Million Hearts (PPHF),,,Operational Plan,Enacted,sub_program_level,5,PPHF,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002331,2332,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,National Early Child Care Collaboratives (PPHF),,,Operational Plan,Enacted,sub_program_level,5,PPHF,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002332,2333,2026,HHS,CDC,Chronic Disease Prevention and Health Promotion,Hospitals Promoting Breastfeeding (PPHF),,,Operational Plan,Enacted,sub_program_level,9.75,PPHF,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002333,2334,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",,,,Operational Plan,Enacted,program_level,205.06,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002334,2335,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",,,,Operational Plan,Enacted,program_level,205.06,Total,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002335,2336,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Child Health and Development,,,Operational Plan,Enacted,sub_program_level,71.3,Discretionary,Active,No,,S026,2,2026-04-03,YG,No,,,
CDC-002336,2337,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Child Health and Development,Birth Defects,,Operational Plan,Enacted,sub_program_2_level,19,Discretionary,Active,Subcomponent,,S026,2,2026-04-03,YG,No,,,
